px_GeV,py_GeV,pz_GeV,p_mag_GeV,KE_GeV,E_GeV
0.0,0.0,0.19760678871078657,0.19760678871078657,0.10235607929818036,0.24192607929818036
0.0,0.0,0.2133916707568906,0.2133916707568906,0.1154119406319146,0.2549819406319146
0.0,0.0,0.23806797143777883,0.23806797143777883,0.13639402650435997,0.27596402650435997
0.0,0.0,0.2719237293162048,0.2719237293162048,0.16608061666097226,0.30565061666097226
0.0,0.0,0.24674764605281455,0.24674764605281455,0.14391577694940014,0.28348577694940014
0.0,0.0,0.22282759363286844,0.22282759363286844,0.12335949888556583,0.2629294988855658
0.0,0.0,0.2984441454951051,0.2984441454951051,0.1898972865100623,0.3294672865100623
0.0,0.0,0.24313467941889846,0.24313467941889846,0.14077667331026159,0.2803466733102616
0.0,0.0,0.2537948514608291,0.2537948514608291,0.1500704866865548,0.2896404866865548
0.0,0.0,0.26937317859344734,0.26937317859344734,0.1638137409050414,0.3033837409050414
0.0,0.0,0.23354311801148153,0.23354311801148153,0.1325001616688695,0.2720701616688695
0.0,0.0,0.2778068977489926,0.2778068977489926,0.17132621634384557,0.31089621634384557
0.0,0.0,0.14768263805206192,0.14768263805206192,0.06362927775958341,0.2031992777595834
0.0,0.0,0.25777346993949724,0.25777346993949724,0.1535629846752987,0.2931329846752987
0.0,0.0,0.22290398121261415,0.22290398121261415,0.12342423898715624,0.26299423898715624
0.0,0.0,0.47117768968759594,0.47117768968759594,0.35184448916300837,0.49141448916300834
0.0,0.0,0.20505209726443263,0.20505209726443263,0.10847464818363314,0.24804464818363314
0.0,0.0,0.23584453567630714,0.23584453567630714,0.1344782255158258,0.2740482255158258
0.0,0.0,0.3081329117235283,0.3081329117235283,0.19869864499568932,0.3382686449956893
0.0,0.0,0.20977314988105308,0.20977314988105308,0.11239142425184609,0.2519614242518461
0.0,0.0,0.2733879285067174,0.2733879285067174,0.1673839775816466,0.3069539775816466
0.0,0.0,0.2061254479664339,0.2061254479664339,0.10936269210644681,0.2489326921064468
0.0,0.0,0.12212008579089356,0.12212008579089356,0.0458837685073431,0.1854537685073431
0.0,0.0,0.2523949421852823,0.2523949421852823,0.14884461776531369,0.2884146177653137
0.0,0.0,0.19669464279740193,0.19669464279740193,0.10161160668922814,0.24118160668922814
0.0,0.0,0.1761784831915297,0.1761784831915297,0.08519352648877024,0.22476352648877024
0.0,0.0,0.26907381163701927,0.26907381163701927,0.16354796550002462,0.3031179655000246
0.0,0.0,0.2150370758765297,0.2150370758765297,0.11679054474417158,0.2563605447441716
0.0,0.0,0.2215381946004621,0.2215381946004621,0.12226765307310597,0.26183765307310597
0.0,0.0,0.2607793799858161,0.2607793799858161,0.1562097659167825,0.2957797659167825
0.0,0.0,0.26562044056459916,0.26562044056459916,0.16048666689099203,0.30005666689099203
0.0,0.0,0.2615122813370969,0.2615122813370969,0.15685614289251368,0.2964261428925137
0.0,0.0,0.22167451113240008,0.22167451113240008,0.12238299919219967,0.26195299919219966
0.0,0.0,0.21171052068774945,0.21171052068774945,0.1140066737495348,0.2535766737495348
0.0,0.0,0.42055661325899396,0.42055661325899396,0.30354132896358565,0.4431113289635856
0.0,0.0,0.22548833611840613,0.22548833611840613,0.12561818719061998,0.26518818719062
0.0,0.0,0.16660432744674084,0.16660432744674084,0.07777025587539194,0.21734025587539194
0.0,0.0,0.213398046057246,0.213398046057246,0.11541727607676913,0.25498727607676913
0.0,0.0,0.2339047401291382,0.2339047401291382,0.13281063872984747,0.27238063872984747
0.0,0.0,0.22618646367264267,0.22618646367264267,0.12621205591938614,0.26578205591938614
0.0,0.0,0.23240181644806593,0.23240181644806593,0.13152110864866176,0.27109110864866176
0.0,0.0,0.1595702913966845,0.1595702913966845,0.07242637448886433,0.21199637448886433
0.0,0.0,0.4574016093986628,0.4574016093986628,0.3386517238692601,0.47822172386926015
0.0,0.0,0.23965935068297525,0.23965935068297525,0.13776804151213248,0.2773380415121325
0.0,0.0,0.34498015665927556,0.34498015665927556,0.2325739148886601,0.3721439148886601
0.0,0.0,0.18296909778493453,0.18296909778493453,0.09055491313248318,0.23012491313248318
0.0,0.0,0.2809772330334526,0.2809772330334526,0.1741623546960612,0.3137323546960612
0.0,0.0,0.22169866662977475,0.22169866662977475,0.12240344080158203,0.261973440801582
0.0,0.0,0.25305950745983596,0.25305950745983596,0.1494263654024299,0.2889963654024299
0.0,0.0,0.22639196923591,0.22639196923591,0.1263869676367085,0.2659569676367085
0.0,0.0,0.2614803306603786,0.2614803306603786,0.15682795583347223,0.2963979558334722
0.0,0.0,0.23144906242935392,0.23144906242935392,0.1307047738865523,0.2702747738865523
0.0,0.0,0.28503745648354817,0.28503745648354817,0.1778038119294196,0.3173738119294196
0.0,0.0,0.13196218936049928,0.13196218936049928,0.0525075997372319,0.1920775997372319
0.0,0.0,0.2895069189676457,0.2895069189676457,0.18182390322490402,0.321393903224904
0.0,0.0,0.5450210492143587,0.5450210492143587,0.42303797095910434,0.5626079709591043
0.0,0.0,0.18994448384548956,0.18994448384548956,0.09613891337267974,0.23570891337267974
0.0,0.0,0.21677319704286746,0.21677319704286746,0.11824854831680717,0.2578185483168072
0.0,0.0,0.2127660860742909,0.2127660860742909,0.11488862587731738,0.2544586258773174
0.0,0.0,0.22494704062614265,0.22494704062614265,0.12515807933133852,0.2647280793313385
0.0,0.0,0.23526594986564708,0.23526594986564708,0.13398045616153734,0.27355045616153734
0.0,0.0,0.18358305255399318,0.18358305255399318,0.09104336059526608,0.23061336059526608
0.0,0.0,0.33504479942419557,0.33504479942419557,0.22338289297813765,0.36295289297813765
0.0,0.0,0.23421932806273021,0.23421932806273021,0.1330808363056252,0.2726508363056252
0.0,0.0,0.21369345266558915,0.21369345266558915,0.1156645521518205,0.2552345521518205
0.0,0.0,0.2420922568354181,0.2420922568354181,0.13987309925218414,0.27944309925218414
0.0,0.0,0.4018740265507383,0.4018740265507383,0.2858504016218586,0.4254204016218586
0.0,0.0,0.2828617766728888,0.2828617766728888,0.17585125737264953,0.31542125737264953
0.0,0.0,0.4190594590347059,0.4190594590347059,0.3021206328036178,0.44169063280361776
0.0,0.0,0.3478016844685487,0.3478016844685487,0.23519098598861635,0.37476098598861635
0.0,0.0,0.25507873231892336,0.25507873231892336,0.151196133828252,0.290766133828252
0.0,0.0,0.19297939423688246,0.19297939423688246,0.09859135601737343,0.23816135601737343
0.0,0.0,0.22309344186788105,0.22309344186788105,0.12358483788913635,0.26315483788913635
0.0,0.0,0.2358478149507015,0.2358478149507015,0.1344810476480985,0.2740510476480985
0.0,0.0,0.40326978090566745,0.40326978090566745,0.28716914876854815,0.4267391487685481
0.0,0.0,0.24636008422141525,0.24636008422141525,0.14357850520103901,0.283148505201039
0.0,0.0,0.2033583577867096,0.2033583577867096,0.10707631880834426,0.24664631880834426
0.0,0.0,0.20873479550407575,0.20873479550407575,0.11152759010020055,0.25109759010020055
0.0,0.0,0.21491212569349394,0.21491212569349394,0.11668574465774642,0.2562557446577464
0.0,0.0,0.22209431579458125,0.22209431579458125,0.12273834910132611,0.2623083491013261
0.0,0.0,0.2239711879174592,0.2239711879174592,0.12432937081614617,0.2638993708161462
0.0,0.0,0.3685394452890302,0.3685394452890302,0.2545126152394268,0.3940826152394268
0.0,0.0,0.21718580259345888,0.21718580259345888,0.11859556266892937,0.25816556266892937
0.0,0.0,0.19678354158973813,0.19678354158973813,0.101684113209703,0.241254113209703
0.0,0.0,0.3784982972182174,0.3784982972182174,0.2638413854331457,0.40341138543314575
0.0,0.0,0.15556924059244145,0.15556924059244145,0.06943137204934549,0.2090013720493455
0.0,0.0,0.23228773270569045,0.23228773270569045,0.1314233129535677,0.2709933129535677
0.0,0.0,0.231894321411142,0.231894321411142,0.13108616786383057,0.27065616786383057
0.0,0.0,0.1592304750988496,0.1592304750988496,0.07217071195734978,0.21174071195734978
0.0,0.0,0.3092589087862247,0.3092589087862247,0.19972464711905855,0.33929464711905855
0.0,0.0,0.11697056634853974,0.11697056634853974,0.04253408642284265,0.18210408642284265
0.0,0.0,0.24924998876067628,0.24924998876067628,0.14609648700398378,0.2856664870039838
0.0,0.0,0.22371104896809782,0.22371104896809782,0.12410862698824618,0.2636786269882462
0.0,0.0,0.2703784319350986,0.2703784319350986,0.1647066526628074,0.3042766526628074
0.0,0.0,0.22983989199275268,0.22983989199275268,0.12932804917708166,0.26889804917708165
0.0,0.0,0.23437854658163557,0.23437854658163557,0.13321762434853954,0.27278762434853954
0.0,0.0,0.28981404048437853,0.28981404048437853,0.18210058143678762,0.3216705814367876
0.0,0.0,0.3579235880334826,0.3579235880334826,0.24460324187241647,0.38417324187241647
0.0,0.0,0.4246999131200301,0.4246999131200301,0.3074756364893422,0.4470456364893422
0.0,0.0,0.23669212243802823,0.23669212243802823,0.13520799352244087,0.27477799352244087
0.0,0.0,0.19557797501690874,0.19557797501690874,0.10070178197140542,0.24027178197140542
0.0,0.0,0.2344910446245462,0.2344910446245462,0.13331428849809387,0.2728842884980939
0.0,0.0,0.27376591664694344,0.27376591664694344,0.16772068000435872,0.3072906800043587
0.0,0.0,0.2569191368369352,0.2569191368369352,0.15281198948128769,0.2923819894812877
0.0,0.0,0.3670979511351129,0.3670979511351129,0.253164885931461,0.39273488593146105
0.0,0.0,0.19770942834318614,0.19770942834318614,0.10243992325892229,0.2420099232589223
0.0,0.0,0.2427788988635097,0.2427788988635097,0.14046817352885707,0.28003817352885707
0.0,0.0,0.23228677008601076,0.23228677008601076,0.13142248782390856,0.27099248782390856
0.0,0.0,0.4002940545220203,0.4002940545220203,0.2843581955540091,0.42392819555400907
0.0,0.0,0.26982676113589815,0.26982676113589815,0.1642165466492699,0.3037865466492699
0.0,0.0,0.2175930888417898,0.2175930888417898,0.11893829234612771,0.2585082923461277
0.0,0.0,0.23113693633077198,0.23113693633077198,0.13043753366596153,0.27000753366596153
0.0,0.0,0.22234400928761167,0.22234400928761167,0.1229497961413378,0.2625197961413378
0.0,0.0,0.23053494470700042,0.23053494470700042,0.12992238510774243,0.2694923851077424
0.0,0.0,0.31200122865864344,0.31200122865864344,0.20222606724551864,0.34179606724551864
0.0,0.0,0.3422130249159409,0.3422130249159409,0.2300102204151602,0.3695802204151602
0.0,0.0,0.24758316838677166,0.24758316838677166,0.1446433180701294,0.2842133180701294
0.0,0.0,0.23183707078678276,0.23183707078678276,0.13103711796069908,0.2706071179606991
0.0,0.0,0.2189495118317006,0.2189495118317006,0.12008106129446114,0.25965106129446114
0.0,0.0,0.22717525614930467,0.22717525614930467,0.12705404600204798,0.266624046002048
0.0,0.0,0.30194072271056377,0.30194072271056377,0.1930679186607828,0.3326379186607828
0.0,0.0,0.3449609020877927,0.3449609020877927,0.23255606582880442,0.3721260658288044
0.0,0.0,0.0959210239696598,0.0959210239696598,0.029783558390097165,0.16935355839009716
0.0,0.0,0.2189487162003188,0.2189487162003188,0.12008039038246746,0.25965039038246746
0.0,0.0,0.21676497819329296,0.21676497819329296,0.11824163796682799,0.257811637966828
0.0,0.0,0.2575029642618405,0.2575029642618405,0.1533251373847553,0.2928951373847553
0.0,0.0,0.22606087262379376,0.22606087262379376,0.12610518331871176,0.26567518331871176
0.0,0.0,0.22783917642108067,0.22783917642108067,0.12761996091215014,0.26718996091215014
0.0,0.0,0.27263283801214017,0.27263283801214017,0.16671165022174259,0.3062816502217426
0.0,0.0,0.1795799681743295,0.1795799681743295,0.08786955212208189,0.2274395521220819
0.0,0.0,0.21749565929548142,0.21749565929548142,0.11885628874086349,0.2584262887408635
0.0,0.0,0.15689519873468413,0.15689519873468413,0.07042020997655113,0.20999020997655113
0.0,0.0,0.19716444222303592,0.19716444222303592,0.10199490261857344,0.24156490261857344
0.0,0.0,0.2372123766609571,0.2372123766609571,0.13565626426476776,0.27522626426476776
0.0,0.0,0.1884325547906524,0.1884325547906524,0.0949222442319409,0.2344922442319409
0.0,0.0,0.22943379448450524,0.22943379448450524,0.12898102113296497,0.268551021132965
0.0,0.0,0.2873054149841846,0.2873054149841846,0.1798422514545028,0.3194122514545028
0.0,0.0,0.2630262556775991,0.2630262556775991,0.1581926505721927,0.2977626505721927
0.0,0.0,0.22574010431348454,0.22574010431348454,0.12583229764541018,0.2654022976454102
0.0,0.0,0.22591631032316092,0.22591631032316092,0.12598218728157887,0.26555218728157887
0.0,0.0,0.2741822218776334,0.2741822218776334,0.16809162531871893,0.30766162531871893
0.0,0.0,0.22155156735405393,0.22155156735405393,0.12227896772192534,0.26184896772192534
0.0,0.0,0.2216314587638049,0.2216314587638049,0.12234656765804672,0.2619165676580467
0.0,0.0,0.2553559507511452,0.2553559507511452,0.15143935806949801,0.291009358069498
0.0,0.0,0.3783225804579535,0.3783225804579535,0.26367652482614734,0.40324652482614737
0.0,0.0,0.2376931260943907,0.2376931260943907,0.13607072103469023,0.27564072103469023
0.0,0.0,0.23345921233028877,0.23345921233028877,0.13242814102651304,0.27199814102651304
0.0,0.0,0.4522092227148695,0.4522092227148695,0.33368782191991975,0.4732578219199197
0.0,0.0,0.23717098586041394,0.23717098586041394,0.13562059110732813,0.27519059110732813
0.0,0.0,0.21786272384558497,0.21786272384558497,0.11916529202916562,0.2587352920291656
0.0,0.0,0.40000640293628315,0.40000640293628315,0.28408659122693236,0.4236565912269324
0.0,0.0,0.2305257737718148,0.2305257737718148,0.12991453995191252,0.2694845399519125
0.0,0.0,0.18092295639637232,0.18092295639637232,0.08893142461526066,0.22850142461526066
0.0,0.0,0.24936674612297619,0.24936674612297619,0.14619836593990046,0.28576836593990046
0.0,0.0,0.2963019537232421,0.2963019537232421,0.18795806395820544,0.32752806395820544
0.0,0.0,0.2197454148542448,0.2197454148542448,0.12075255424658107,0.2603225542465811
0.0,0.0,0.27656613403447805,0.27656613403447805,0.17021801041159887,0.30978801041159887
0.0,0.0,0.41960924172969183,0.41960924172969183,0.3026422800702926,0.4422122800702926
0.0,0.0,0.23356727941992772,0.23356727941992772,0.13252090193467805,0.27209090193467805
0.0,0.0,0.1457195277065295,0.1457195277065295,0.062207019640527994,0.201777019640528
0.0,0.0,0.18970898981175613,0.18970898981175613,0.09594918332780666,0.23551918332780666
0.0,0.0,0.24180869379700282,0.24180869379700282,0.13962747365585645,0.27919747365585645
0.0,0.0,0.2174142264200247,0.2174142264200247,0.11878775728593435,0.25835775728593435
0.0,0.0,0.21347283256218555,0.21347283256218555,0.11547986795158885,0.25504986795158885
0.0,0.0,0.17547296950948532,0.17547296950948532,0.08464094515762777,0.22421094515762777
0.0,0.0,0.22010247244082032,0.22010247244082032,0.12105402666400902,0.260624026664009
0.0,0.0,0.2288825251273649,0.2288825251273649,0.12851020294061036,0.26808020294061036
0.0,0.0,0.27704839604842274,0.27704839604842274,0.17064863040927072,0.3102186304092707
0.0,0.0,0.6613043393915723,0.6613043393915723,0.5363021877678678,0.6758721877678677
0.0,0.0,0.30695502098156147,0.30695502098156147,0.19762604061404818,0.3371960406140482
0.0,0.0,0.39463855785873786,0.39463855785873786,0.2790221359137369,0.4185921359137369
0.0,0.0,0.2587185362644039,0.2587185362644039,0.1543943956447714,0.2939643956447714
0.0,0.0,0.22734620834914776,0.22734620834914776,0.12719971970359398,0.266769719703594
0.0,0.0,0.30112782341959243,0.30112782341959243,0.1923302123190361,0.3319002123190361
0.0,0.0,0.5678891798491723,0.5678891798491723,0.4452187699757628,0.5847887699757628
0.0,0.0,0.25508252566808254,0.25508252566808254,0.15119946160353223,0.29076946160353223
0.0,0.0,0.23199212670254868,0.23199212670254868,0.13116997073201328,0.2707399707320133
0.0,0.0,0.25187808478701995,0.25187808478701995,0.14839241854793697,0.28796241854793697
0.0,0.0,0.2064334965756542,0.2064334965756542,0.10961782756878521,0.24918782756878521
0.0,0.0,0.23880707754476618,0.23880707754476618,0.13703188933821828,0.2766018893382183
0.0,0.0,0.19552203239099494,0.19552203239099494,0.10065624762982348,0.24022624762982348
0.0,0.0,0.15653544426239172,0.15653544426239172,0.07015155399582643,0.20972155399582643
0.0,0.0,0.3423216964781523,0.3423216964781523,0.23011084719076294,0.36968084719076294
0.0,0.0,0.25083300987670876,0.25083300987670876,0.14747874802689712,0.2870487480268971
0.0,0.0,0.22387128013506374,0.22387128013506374,0.1242445844514897,0.2638145844514897
0.0,0.0,0.21782827346015923,0.21782827346015923,0.11913628445910221,0.2587062844591022
0.0,0.0,0.18238568131056437,0.18238568131056437,0.09009131944042897,0.22966131944042897
0.0,0.0,0.24067653031906233,0.24067653031906233,0.13864749971276522,0.2782174997127652
0.0,0.0,0.24510788447934007,0.24510788447934007,0.14248967442003743,0.28205967442003743
0.0,0.0,0.24807978443058323,0.24807978443058323,0.14507603342243267,0.28464603342243266
0.0,0.0,0.20523387589728112,0.20523387589728112,0.1086249409553317,0.2481949409553317
0.0,0.0,0.2302338516476083,0.2302338516476083,0.1296648627954651,0.2692348627954651
0.0,0.0,0.2246075424503019,0.2246075424503019,0.1248696585717887,0.2644396585717887
0.0,0.0,0.18501064487748028,0.18501064487748028,0.09218142635587193,0.23175142635587193
0.0,0.0,0.19654639103708768,0.19654639103708768,0.10149071585744487,0.24106071585744487
0.0,0.0,0.36257884154942754,0.36257884154942754,0.2489440940034542,0.3885140940034542
0.0,0.0,0.21369310477958722,0.21369310477958722,0.11566426088662088,0.2552342608866209
0.0,0.0,0.30009880617120593,0.30009880617120593,0.19139688409172154,0.33096688409172154
0.0,0.0,0.19725240442255748,0.19725240442255748,0.1020667024077265,0.2416367024077265
0.0,0.0,0.2283902876079441,0.2283902876079441,0.12809006122251307,0.26766006122251307
0.0,0.0,0.27523695684761973,0.27523695684761973,0.1690319561097086,0.3086019561097086
0.0,0.0,0.2183193916682516,0.2183193916682516,0.11954993686012552,0.2591199368601255
0.0,0.0,0.23307497346949627,0.23307497346949627,0.1320984158267324,0.2716684158267324
0.0,0.0,0.25833476853112347,0.25833476853112347,0.15405669758049786,0.29362669758049786
0.0,0.0,0.17038232014812754,0.17038232014812754,0.08067967631998696,0.22024967631998696
0.0,0.0,0.2190052079775034,0.2190052079775034,0.1201280285278837,0.2596980285278837
0.0,0.0,0.3601637650801355,0.3601637650801355,0.2466912102925933,0.3862612102925933
0.0,0.0,0.24290761890652832,0.24290761890652832,0.1405797746257155,0.2801497746257155
0.0,0.0,0.10201762049361243,0.10201762049361243,0.03330966853039352,0.17287966853039352
0.0,0.0,0.24560912720322162,0.24560912720322162,0.14292535972388695,0.28249535972388695
0.0,0.0,0.26010670877049635,0.26010670877049635,0.15561686428670876,0.29518686428670876
0.0,0.0,0.295406225967092,0.295406225967092,0.18714795671514692,0.3267179567151469
0.0,0.0,0.13936121609525842,0.13936121609525842,0.05766420963805777,0.19723420963805777
0.0,0.0,0.24809757410681305,0.24809757410681305,0.1450915379317789,0.2846615379317789
0.0,0.0,0.24892726856567604,0.24892726856567604,0.14581495043636797,0.28538495043636797
0.0,0.0,0.34548341283775236,0.34548341283775236,0.23304048488471288,0.3726104848847129
0.0,0.0,0.2027611535481863,0.2027611535481863,0.10658415959961184,0.24615415959961184
0.0,0.0,0.3296102314640323,0.3296102314640323,0.21837229924077559,0.3579422992407756
0.0,0.0,0.3457874554578938,0.3457874554578938,0.23332240975386573,0.37289240975386573
0.0,0.0,0.3183846067090766,0.3183846067090766,0.20806276987259617,0.34763276987259617
0.0,0.0,0.20278471827413913,0.20278471827413913,0.10660357060724851,0.2461735706072485
0.0,0.0,0.2658409948359244,0.2658409948359244,0.160681926613892,0.300251926613892
0.0,0.0,0.36294141492463455,0.36294141492463455,0.2492824856131123,0.3888524856131123
0.0,0.0,0.24433160072640783,0.24433160072640783,0.1418153514551331,0.2813853514551331
0.0,0.0,0.21769134142440943,0.21769134142440943,0.11902099951691822,0.2585909995169182
0.0,0.0,0.12603685892881855,0.12603685892881855,0.04848604140426574,0.18805604140426574
0.0,0.0,0.21112686783882614,0.21112686783882614,0.11351958734691783,0.25308958734691783
0.0,0.0,0.21200772834102707,0.21200772834102707,0.11425486437763091,0.2538248643776309
0.0,0.0,0.21841621342223233,0.21841621342223233,0.11963151848649758,0.2592015184864976
0.0,0.0,0.23532818909090505,0.23532818909090505,0.1340339865952336,0.2736039865952336
0.0,0.0,0.19913250395740859,0.19913250395740859,0.10360388641124144,0.24317388641124144
0.0,0.0,0.27059108106146407,0.27059108106146407,0.1648956270418909,0.3044656270418909
0.0,0.0,0.25759311564122406,0.25759311564122406,0.15340439841350137,0.29297439841350137
0.0,0.0,0.27329798751466466,0.27329798751466466,0.16730387454712695,0.30687387454712695
0.0,0.0,0.22131220409928606,0.22131220409928606,0.12207647252214973,0.26164647252214973
0.0,0.0,0.25383482174519717,0.25383482174519717,0.15010551092630528,0.2896755109263053
0.0,0.0,0.19170541959369267,0.19170541959369267,0.09756024438395405,0.23713024438395405
0.0,0.0,0.2739087322012834,0.2739087322012834,0.16784792152721742,0.3074179215272174
0.0,0.0,0.23612159086627313,0.23612159086627313,0.13471669412353873,0.27428669412353873
0.0,0.0,0.23068549367465727,0.23068549367465727,0.13005118220184472,0.2696211822018447
0.0,0.0,0.16539890154086836,0.16539890154086836,0.07684760910546504,0.21641760910546504
0.0,0.0,0.2148617089803198,0.2148617089803198,0.11664346351420266,0.25621346351420266
0.0,0.0,0.1709496915674346,0.1709496915674346,0.0811188804335212,0.2206888804335212
0.0,0.0,0.25358141724071254,0.25358141724071254,0.14988348515747454,0.28945348515747454
0.0,0.0,0.3780575635378208,0.3780575635378208,0.2634278985654309,0.40299789856543095
0.0,0.0,0.31364949418107785,0.31364949418107785,0.2037313109500836,0.3433013109500836
0.0,0.0,0.23100734393931685,0.23100734393931685,0.13032660585842468,0.2698966058584247
0.0,0.0,0.16401664165243787,0.16401664165243787,0.07579305077460297,0.21536305077460297
0.0,0.0,0.416404987745125,0.416404987745125,0.2996029712983459,0.43917297129834587
0.0,0.0,0.49037039900626295,0.49037039900626295,0.3702759699963917,0.5098459699963916
0.0,0.0,0.2514123911159743,0.2514123911159743,0.1479851691530716,0.2875551691530716
0.0,0.0,0.18750917277845344,0.18750917277845344,0.0941808818722614,0.2337508818722614
0.0,0.0,0.23524969022363212,0.23524969022363212,0.1339664722487933,0.2735364722487933
0.0,0.0,0.231817946862777,0.231817946862777,0.13102073411274326,0.27059073411274326
0.0,0.0,0.32019297198439695,0.32019297198439695,0.20971974248924177,0.3492897424892418
0.0,0.0,0.3405484455672217,0.3405484455672217,0.2284694390255628,0.3680394390255628
0.0,0.0,0.637935916144945,0.637935916144945,0.5134552812929147,0.6530252812929147
0.0,0.0,0.17029966894859527,0.17029966894859527,0.08061574464301985,0.22018574464301985
0.0,0.0,0.2263627365814119,0.2263627365814119,0.12636208421066022,0.2659320842106602
0.0,0.0,0.28390248229187975,0.28390248229187975,0.17678487091475467,0.31635487091475467
0.0,0.0,0.3466257079905964,0.3466257079905964,0.23409986276656322,0.3736698627665632
0.0,0.0,0.3551318821687634,0.3551318821687634,0.24200363461424904,0.38157363461424904
0.0,0.0,0.3406683909558768,0.3406683909558768,0.22858042780970136,0.36815042780970136
0.0,0.0,0.19491669414026366,0.19491669414026366,0.10016381604306285,0.23973381604306285
0.0,0.0,0.6061153900444329,0.6061153900444329,0.48240721095608896,0.6219772109560889
0.0,0.0,0.2459170363984088,0.2459170363984088,0.14319310525062554,0.28276310525062553
0.0,0.0,0.2592194486144596,0.2592194486144596,0.15483534546774871,0.2944053454677487
0.0,0.0,0.30570740537058194,0.30570740537058194,0.19649071266724014,0.33606071266724014
0.0,0.0,0.17112223608925703,0.17112223608925703,0.08125256357579816,0.22082256357579816
0.0,0.0,0.27203083280380774,0.27203083280380774,0.1661759057713336,0.3057459057713336
0.0,0.0,0.38423140831272934,0.38423140831272934,0.26922525441715117,0.40879525441715114
0.0,0.0,0.21289382702943696,0.21289382702943696,0.11499544637330458,0.2545654463733046
0.0,0.0,0.21914948808680046,0.21914948808680046,0.12024971254834901,0.259819712548349
0.0,0.0,0.21819075826455922,0.21819075826455922,0.11944156710089868,0.2590115671008987
0.0,0.0,0.7351353489965409,0.7351353489965409,0.6086971757094962,0.7482671757094962
0.0,0.0,0.2608496100168577,0.2608496100168577,0.1562716873024266,0.2958416873024266
0.0,0.0,0.2377438975064314,0.2377438975064314,0.13611450391987676,0.27568450391987676
0.0,0.0,0.28283780077796256,0.28283780077796256,0.17582975657713248,0.3153997565771325
0.0,0.0,0.32335557164543566,0.32335557164543566,0.21262115635425385,0.35219115635425385
0.0,0.0,0.19513437491634003,0.19513437491634003,0.1003408358828145,0.2399108358828145
0.0,0.0,0.2354369257320001,0.2354369257320001,0.13412751715741836,0.27369751715741836
0.0,0.0,0.2256023280547664,0.2256023280547664,0.12571512081104444,0.26528512081104444
0.0,0.0,0.27951795987733313,0.27951795987733313,0.17285611093502798,0.312426110935028
0.0,0.0,0.2788925787293399,0.2788925787293399,0.1722967269368457,0.3118667269368457
0.0,0.0,0.26728059016583966,0.26728059016583966,0.16195727700723786,0.30152727700723786
0.0,0.0,0.20943110376396837,0.20943110376396837,0.11210672145789344,0.25167672145789344
0.0,0.0,0.21442527590731536,0.21442527590731536,0.11627757932786528,0.2558475793278653
0.0,0.0,0.23813467086490842,0.23813467086490842,0.13645156866436772,0.2760215686643677
0.0,0.0,0.25459815155385257,0.25459815155385257,0.15077462914722303,0.29034462914722303
0.0,0.0,0.23745757230945516,0.23745757230945516,0.13586762188034537,0.2754376218803454
0.0,0.0,0.32082951064290266,0.32082951064290266,0.21030334822670385,0.34987334822670385
0.0,0.0,0.15145470142926795,0.15145470142926795,0.0663870622363523,0.2059570622363523
0.0,0.0,0.2380593065787467,0.2380593065787467,0.13638655155975862,0.2759565515597586
0.0,0.0,0.3496507263069114,0.3496507263069114,0.23690764250609977,0.3764776425060998
0.0,0.0,0.45263544018675506,0.45263544018675506,0.3340950996358688,0.4736650996358688
0.0,0.0,0.21519420016033664,0.21519420016033664,0.11692235599262416,0.25649235599262415
0.0,0.0,0.13402575418775362,0.13402575418775362,0.05393113096722757,0.19350113096722757
0.0,0.0,0.17332243177472742,0.17332243177472742,0.08296190840035736,0.22253190840035736
0.0,0.0,0.2199256210123629,0.2199256210123629,0.1209046891305823,0.2604746891305823
0.0,0.0,0.27028943526058163,0.27028943526058163,0.16462757348388588,0.3041975734838859
0.0,0.0,0.22798181106230508,0.22798181106230508,0.12774159921568792,0.2673115992156879
0.0,0.0,0.21888930989424488,0.21888930989424488,0.12003029831642867,0.25960029831642867
0.0,0.0,0.5692520963123325,0.5692520963123325,0.44654239029386267,0.5861123902938626
0.0,0.0,0.5306877064246666,0.5306877064246666,0.4091642040098039,0.5487342040098039
0.0,0.0,0.3515154517950614,0.3515154517950614,0.23864012380776659,0.3782101238077666
0.0,0.0,0.22704542890094032,0.22704542890094032,0.12694343621816132,0.2665134362181613
0.0,0.0,0.224028205978557,0.224028205978557,0.12437776372223872,0.2639477637222387
0.0,0.0,0.23539483591939842,0.23539483591939842,0.1340913119853088,0.2736613119853088
0.0,0.0,0.24290042528712805,0.24290042528712805,0.14057353732447173,0.2801435373244717
0.0,0.0,0.20379925453561387,0.20379925453561387,0.10743996143733137,0.24700996143733137
0.0,0.0,0.41509672363851924,0.41509672363851924,0.2983627287100533,0.43793272871005334
0.0,0.0,0.15309452024388154,0.15309452024388154,0.06759591666754514,0.20716591666754514
0.0,0.0,0.2577903183639725,0.2577903183639725,0.15357780084830638,0.2931478008483064
0.0,0.0,0.23222689532797866,0.23222689532797866,0.13137116670168816,0.27094116670168816
0.0,0.0,0.19052988045375605,0.19052988045375605,0.09661090576022982,0.23618090576022982
0.0,0.0,0.3133201105605571,0.3133201105605571,0.20343040318005415,0.34300040318005415
0.0,0.0,0.36300202221467603,0.36300202221467603,0.24933905496265338,0.3889090549626534
0.0,0.0,0.28407118899452316,0.28407118899452316,0.17693628005896203,0.31650628005896203
