Enu,wgt,mu_px,mu_py,mu_pz,mu_E,mu_p,pi_px,pi_py,pi_pz,pi_E,pi_p,cos_open,open_angle_deg
0.7783082723617554,1.0,0.11909505291222434,-0.14902926951152287,0.4307544491224846,0.48281133565619483,0.4711080027319838,0.13067376054451477,-0.10366249868383956,0.03895482965592619,0.22094978837225543,0.17128638031596222,0.5922507662806791,53.683107387215266
1.2508755922317505,1.0,0.27629100853825694,0.20723081460043424,0.5889899279411268,0.6909084619073212,0.6827814197348522,-0.22192637357179051,-0.23715964382796684,0.327915525556963,0.48218708894850476,0.4615458848788853,0.2623507574090697,74.79040638977905
1.0995919704437256,1.0,-0.07338439055149731,0.23286923308244528,0.11308646521301166,0.2890777277954748,0.26907600619043426,-0.3710651488580733,-0.06447783775689814,0.30857651859573876,0.5065036909910285,0.4868944486103074,0.35959646317749133,68.92458447999229
0.9293795824050903,1.0,-0.06379653554859094,0.3371105801008382,0.10221855984564501,0.3732642639482703,0.3579974513049555,0.11128110232343102,0.04876546142679566,0.11245881311751488,0.21653711808899267,0.16555524337901945,0.3515431134507299,69.41827209426829
1.2725329399108887,1.0,0.07840148835913231,0.2718962881096417,0.4234561993351456,0.520147645596993,0.5093029919606746,-0.24598934901182076,-0.4002038085037398,0.4508354204086421,0.6658875350711969,0.6510963250266388,0.18940949176301952,79.08167517283445
0.8055500984191895,1.0,0.011348901216002884,-0.14903620040871393,0.020981167523910528,0.18424123203491483,0.15093308445050518,-0.10189058031975287,-0.20978916101642098,0.08074107049158344,0.2835349851464483,0.24680417926363538,0.8537743129067866,31.375411191148434
0.9265080690383911,1.0,0.12432264471734342,0.22764076830391172,0.017679985660631115,0.2806297505192031,0.2599788862128426,0.08304245682763438,-0.19292722167032952,-0.0063386675040243146,0.2522636043965292,0.21013600644137256,-0.6169785834410324,128.09582878024466
1.9442684650421143,1.0,-0.10151021546748568,0.04164445513211203,1.616044944019281,1.623207898322882,1.6197653674460963,0.2137825175902808,-0.048912160267717136,0.009462727767225218,0.26012437864623567,0.219510609005784,-0.02375390619282063,91.36112659444123
1.1675423383712769,1.0,0.1669268050348968,0.13641454285755664,0.4370281175659079,0.4986292178416701,0.48730592166050646,-0.13987522669186825,0.14670046997974234,0.05904109412877824,0.2530844575044111,0.21112071838240337,0.21836789384364044,77.38681038295107
0.9658493995666504,1.0,0.18602281931911002,0.07297459859975469,0.07488165859043981,0.23811988522901814,0.21339410521727342,0.16074077875252396,0.04039777565336834,0.6241068908913625,0.6606502663208356,0.6457391032683331,0.5775428398856646,54.722095982111526
0.528858482837677,1.0,0.07748267928865957,0.029154305584027353,0.15854720006223122,0.20773730856880113,0.17885959233826207,-0.2029474589122549,-0.006442735174144734,0.14518830389149376,0.28598707733454376,0.2496173541690447,0.15917170158010624,80.8411778991306
1.3637317419052124,1.0,0.14240846182899372,-0.25200751141145095,0.9182962769947591,0.9686175941777684,0.9628374775374752,0.10753209745681368,0.11142792687988373,0.2580542458136419,0.3317395266691292,0.30095070801488055,0.7737366670980994,39.30936555484623
3.614114284515381,1.0,0.24771337749013833,0.8835690966031188,2.23820827749584,2.4213212498366503,2.419014791048314,0.12440537330796257,-0.23746780032156828,0.12306387793272325,0.3263313592796408,0.2949785943916914,0.13515413186223213,82.23246732133856
0.6681578755378723,1.0,-0.09919626174116528,-0.12145062963356534,0.052728763968667686,0.1963020935483743,0.1654402500344904,0.09293508617612539,-0.012165104414430509,0.07583901706038153,0.18443497883173543,0.12056731114469914,-0.18762294113858932,100.81409415285947
0.9050197601318359,1.0,0.058086264317685134,-0.047387512247484824,0.3787859940892381,0.4003279347454557,0.38613264526268926,-0.1797806757379996,0.16141182728598363,0.02856406023859881,0.28048272637352606,0.24329154299713396,-0.07740908609004404,94.43965533899758
0.9635530710220337,1.0,0.3411524165105199,-0.11912714824604208,0.45811955965433154,0.5929703325446227,0.5834807449077308,0.08489271265551933,0.0761139652147296,0.07762224681768949,0.19622718074657228,0.1379323079040873,0.6890382855049713,46.44597103336517
0.7416337728500366,1.0,0.159970695769084,0.024483730447218938,0.07217220783707783,0.2063078761112509,0.17719735930745484,-0.20867526216484528,-0.012358809079280837,-0.09454132768330367,0.2685441355560512,0.2294257349155644,-0.9964120943375713,175.145012968874
1.4750031232833862,1.0,0.17332991986959084,-0.16658170932107497,1.0790984882580823,1.1105900728726188,1.1055524747216698,0.03205080436590286,0.23257823428816954,0.16677660109079473,0.32002204407900114,0.2879832005456258,0.4610220889400781,62.546919280188746
